9.329000000000000000e+03,3.170000000000000000e+02,0.000000000000000000e+00
6.860000000000000000e+02,1.916500000000000000e+04,4.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+01,1.250000000000000000e+02
