1.401237163644662026e-02,1.415189193131811095e-02
1.400359427226840169e-02,1.413128271045115299e-02
1.399895749799408631e-02,1.411827492036810475e-02
1.399378297711323903e-02,1.412164783742364017e-02
1.398719454455706404e-02,1.413632530604538862e-02
1.397752054461773655e-02,1.413091036527881067e-02
1.396200946863331883e-02,1.412083759371917692e-02
1.393254618773526535e-02,1.411413441454919572e-02
1.387342164901725003e-02,1.409338697635527729e-02
1.372259052660262761e-02,1.405501550171874350e-02
1.335011852733350261e-02,1.384741151002999611e-02
1.274336247178405220e-02,1.338379323208358992e-02
1.211426963000205789e-02,1.276075184636806317e-02
1.155348387359847462e-02,1.202056868681901022e-02
1.103055938429193042e-02,1.129142371391635667e-02
1.062493589809846567e-02,1.081509479442773793e-02
1.036407400559961195e-02,1.049579810406888955e-02
1.018873932124286612e-02,1.031141522818954798e-02
1.008344941996228324e-02,1.013985353899304886e-02
9.938914268432843743e-03,1.004567312621596799e-02
9.843503277096965140e-03,9.974035867210757217e-03
9.750583364627574828e-03,9.876948575899706373e-03
9.671807342069982730e-03,9.806888455273053348e-03
9.616030095180010812e-03,9.750642010249508176e-03
9.546399524131230288e-03,9.740840351267383845e-03
9.512782624876682525e-03,9.763132764743593858e-03
9.462089559172562336e-03,9.643536610717172441e-03
9.417209552859819727e-03,9.727203172341292517e-03
9.412194375401141191e-03,9.655323108286806982e-03
9.360976057726845892e-03,9.579617591846631072e-03
9.314919918608740787e-03,9.637548739504377127e-03
9.314174722017931271e-03,9.544448908414337324e-03
9.296513385626486645e-03,9.529860241879439461e-03
9.281990176484252938e-03,9.531133497528083628e-03
9.227903511843910112e-03,9.501357807280712969e-03
9.218831063332306661e-03,9.478453237522846409e-03
9.181062999390197585e-03,9.454779194734162784e-03
9.162592928494870184e-03,9.386787686442304643e-03
9.127693976703772638e-03,9.436485035763941820e-03
9.133933792804157722e-03,9.391551310366641828e-03
9.094765764223917970e-03,9.362979088245956122e-03
9.072007528257125530e-03,9.367006570655620618e-03
9.052037206349450305e-03,9.398432450546194070e-03
9.004417767153948676e-03,9.325964965027962877e-03
9.020853337434469807e-03,9.347607304059981151e-03
8.997246720953909829e-03,9.337271675016006051e-03
8.988720301178778488e-03,9.305570596342079004e-03
8.926326877794059714e-03,9.264489083844675010e-03
8.933189155179875260e-03,9.295395506449212128e-03
8.907043709027329809e-03,9.259006550967053412e-03
8.899402931009832429e-03,9.286193719021271220e-03
8.889361491427279216e-03,9.181584710577695221e-03
8.856509623010537513e-03,9.201134535799307401e-03
8.841831936804909337e-03,9.220689763602980121e-03
8.811256489300560088e-03,9.215369863023441938e-03
8.775002569736253463e-03,9.126777878519200943e-03
8.782815702584110054e-03,9.209915161167625194e-03
8.753652354608518552e-03,9.096261420945855880e-03
8.748840696041704224e-03,9.162229872223337859e-03
8.717582566832707269e-03,9.182931639777923427e-03
8.688739784212407696e-03,9.052358187488668620e-03
8.667895135493080411e-03,9.012453689395558132e-03
8.656855678581558758e-03,9.157882205776953638e-03
8.671539112015286613e-03,9.051007280874018290e-03
8.617124588465162327e-03,9.051397676719247568e-03
8.608933600392415508e-03,8.999220759814487852e-03
8.566009282456548898e-03,8.992111862615276632e-03
8.550100362150011082e-03,8.983151024254933115e-03
8.545764716807640118e-03,9.030971107948015594e-03
8.547173195307084664e-03,8.925804680539299249e-03
8.500769058046158191e-03,8.968580726063877726e-03
8.501671242304862514e-03,8.969593080297964122e-03
8.460534421101948907e-03,8.972406764835339638e-03
8.455524718160901260e-03,8.892127621075511870e-03
8.430400169818295930e-03,8.927598325816472891e-03
8.413904040769000850e-03,8.865626659272856508e-03
8.392766907894573178e-03,8.751989602215787603e-03
8.395731275781978878e-03,9.003812202817550875e-03
8.354805828765465847e-03,8.841162541621599633e-03
8.335373223001981552e-03,8.866351910766097702e-03
8.329418789342419444e-03,8.847462495173851957e-03
8.277354166582571310e-03,8.859388303424246824e-03
8.289206559987624331e-03,8.887255386322042219e-03
8.285742466845458579e-03,8.767716249880359511e-03
8.218910195337766206e-03,8.747566204972011608e-03
8.225682685702466815e-03,8.842764891324499804e-03
8.187647760422103044e-03,8.820367654048588690e-03
8.204064409963171545e-03,8.838338625250902539e-03
8.151676620581806490e-03,8.772605179765585390e-03
8.154296362217280589e-03,8.703915058648297592e-03
8.114108789950631034e-03,8.752742062443894661e-03
8.110657015198424399e-03,8.603454184478205244e-03
8.088856979018727369e-03,8.757022302142196402e-03
8.069294385374476547e-03,8.802477995731573107e-03
8.049840545184306501e-03,8.652764567604219123e-03
8.037678684144450650e-03,8.657250887087210994e-03
8.011356193411811599e-03,8.650118283149037246e-03
7.972967889396545202e-03,8.664762389249085553e-03
7.992200488503410985e-03,8.534649986306742930e-03
7.978296514902418618e-03,8.751228866224142547e-03
7.970300033583377006e-03,8.651859684609110313e-03
7.951710329826918236e-03,8.688037682643135612e-03
7.928430102085597120e-03,8.581061622241713954e-03
7.921986937174746446e-03,8.563679989408018445e-03
7.891121769972629998e-03,8.642553983149741173e-03
7.870052631941697532e-03,8.619550856250110873e-03
7.875921995891042512e-03,8.695459044039698104e-03
7.850871500045779675e-03,8.601838705554412309e-03
7.848248136293050140e-03,8.599017909593701173e-03
7.845064447537684546e-03,8.536052472838834629e-03
7.825191707020985599e-03,8.561456852999884543e-03
7.777152646556913761e-03,8.429936865287392805e-03
