1.032378552528434881e+02,1.036037224559294856e+02
1.021461546555672726e+02,1.030668697415865438e+02
1.020740954557916069e+02,1.030612615184294896e+02
1.020217692829399851e+02,1.028892315705128198e+02
1.020752327806173554e+02,1.037814854266826927e+02
1.022056950624371012e+02,1.030413725961538489e+02
1.021480263836647140e+02,1.026416972656249982e+02
1.021650465749044798e+02,1.029398001802884579e+02
1.020830759875706804e+02,1.025175616987179552e+02
1.022080561861245229e+02,1.029293246694711570e+02
1.021767599785766265e+02,1.059768976862980736e+02
1.020318878094008852e+02,1.063769830729166728e+02
1.020686804426468939e+02,1.025487915665064094e+02
1.020767221774093372e+02,1.062060216346153823e+02
1.020982965259736943e+02,1.028758841646634608e+02
1.020655629512951776e+02,1.046663192608173034e+02
1.020786653484733932e+02,1.024824428585737195e+02
1.020580007583521933e+02,1.023636941606570474e+02
1.020083924451053576e+02,1.059452028745993601e+02
1.021019353844568087e+02,1.024777798477564090e+02
1.021407068163451441e+02,1.030450861879006368e+02
1.020383808807603145e+02,1.029860645032051281e+02
1.020250783750378645e+02,1.028665097155448649e+02
1.020808756293391610e+02,1.051591889022435851e+02
1.021475975881375291e+02,1.026613011318109017e+02
1.022408658364190899e+02,1.038129048978365319e+02
1.020753712467526384e+02,1.034156476862980725e+02
1.020665967270156500e+02,1.026739757612179460e+02
1.020900640293502590e+02,1.045524777143429418e+02
1.020414161018924517e+02,1.037161766326121750e+02
1.020835040756797554e+02,1.023739535006009618e+02
1.020315321972140339e+02,1.038322330228365331e+02
1.020776530018867163e+02,1.055978918269230746e+02
1.020700011765677431e+02,1.033608329326923041e+02
1.020460299108387829e+02,1.031873985877403896e+02
1.020124381879359134e+02,1.029725168770032013e+02
1.020106265747251797e+02,1.029633257211538506e+02
1.020181370729348345e+02,1.027220003004807722e+02
1.021087368650615872e+02,1.031244003906249986e+02
1.021380843423661133e+02,1.024107148938301322e+02
1.020260576200923026e+02,1.025061119791666613e+02
1.020936940357167799e+02,1.027725485777243648e+02
1.020499491009555015e+02,1.032411514423076966e+02
1.020618969730318639e+02,1.033794336438301258e+02
1.022021941317002671e+02,1.028393943810096118e+02
1.020829834597888066e+02,1.023937421624599295e+02
1.020832226672681884e+02,1.026763152544070579e+02
1.020956384118957203e+02,1.026940413912259658e+02
1.021477846532694826e+02,1.027672117387820521e+02
1.021249666198827555e+02,1.035049269831730783e+02
1.020417504821461137e+02,1.028483442508012757e+02
1.020706733959113279e+02,1.028869095052083367e+02
1.020636912670201042e+02,1.025976037660256424e+02
1.020621067757080453e+02,1.026016322115384583e+02
1.021976106446965247e+02,1.025538148537660277e+02
1.022133667298944033e+02,1.026896902043269222e+02
1.020316950974448957e+02,1.026057006710737198e+02
1.021270389417005333e+02,1.029309125600961607e+02
1.020836554506300757e+02,1.037422754907852607e+02
1.020889075666740951e+02,1.026515618489583375e+02
1.020927196925062646e+02,1.039822700320512752e+02
1.020696054700521529e+02,1.029669432091346124e+02
1.020255749042819531e+02,1.036313312299679552e+02
1.021349236233869391e+02,1.032373629306891019e+02
1.020878883900596605e+02,1.024794744591346216e+02
1.020646077115032284e+02,1.030496522435897475e+02
1.020303747422744465e+02,1.028193640825320472e+02
1.020465982367585411e+02,1.047064450120192305e+02
1.020118555665364681e+02,1.028833356370192291e+02
1.020553463128317446e+02,1.033454154146634636e+02
1.021489479616242306e+02,1.045146564503205155e+02
1.020664203482790811e+02,1.027479625901442262e+02
1.020583732327569351e+02,1.066470181290064119e+02
1.020660478394424899e+02,1.063762714843749961e+02
1.020330196470412005e+02,1.052122768429487110e+02
1.021055854552036379e+02,1.028635884415064083e+02
1.020052332536484272e+02,1.030085876402243628e+02
1.020478840661700559e+02,1.032035258413461492e+02
1.020215068370894045e+02,1.025660347055288497e+02
1.020212328346565869e+02,1.025128937299679421e+02
1.020448455927928251e+02,1.024378528145032021e+02
1.020439451497312433e+02,1.034181374699519296e+02
1.020842437032027306e+02,1.040440697616185872e+02
1.020235202741767182e+02,1.027980131710737197e+02
1.021160951431754143e+02,1.025725011518429426e+02
1.020471841730064710e+02,1.024564708032852565e+02
1.021835035385428370e+02,1.029158401442307706e+02
1.020375937310186600e+02,1.047402566105769210e+02
1.021439439928209509e+02,1.027767994290865374e+02
1.020240060199902103e+02,1.022868550681089772e+02
1.021178648997724991e+02,1.031421447816506429e+02
1.020447777808216898e+02,1.027572985276442239e+02
1.021412203330138766e+02,1.024254757612179532e+02
1.020815022202160236e+02,1.025385993088942342e+02
1.020294705304899452e+02,1.029226905548878221e+02
1.019972763746247750e+02,1.029631645132211588e+02
1.021532776733442205e+02,1.023735931239984041e+02
1.021475398427884187e+02,1.031901494891826871e+02
1.020355532617958829e+02,1.023172207782451864e+02
1.020735646762434072e+02,1.022881964393028795e+02
1.021409296686939427e+02,1.033132089342948774e+02
1.021075600218580917e+02,1.034832792968749970e+02
1.020719819472162442e+02,1.044413280749198663e+02
1.020367043186709850e+02,1.039093619290865433e+02
1.020109581378271741e+02,1.022977574619390992e+02
1.020677638854777030e+02,1.032902112880609025e+02
1.020693082198576320e+02,1.026472923177083345e+02
1.020446677366167023e+02,1.029687599659455088e+02
1.020854237579591484e+02,1.027612594150641030e+02
1.020628963012476191e+02,1.028489453625801247e+02
1.020401423893633108e+02,1.028500159755608934e+02
1.020478140943826446e+02,1.040656033153044859e+02
1.020484415554463595e+02,1.028786523938301229e+02
1.020319828569684262e+02,1.037522374799679454e+02
1.021864670193423450e+02,1.045725526342147447e+02
1.021724142341333987e+02,1.044002784955929428e+02
1.020582027794293936e+02,1.026257614182692350e+02
1.020308090281172326e+02,1.028695388621794820e+02
1.020888642858337647e+02,1.022921885516826990e+02
1.020747146062578565e+02,1.024146782351762823e+02
1.020721914462660749e+02,1.025243169070512863e+02
1.020319106815423567e+02,1.025473612780448747e+02
1.021407593593541634e+02,1.049822488481570559e+02
1.020214936528195295e+02,1.034356666666666626e+02
