4.956654170571696549e-01,2.694470477975632536e-02,0.000000000000000000e+00,2.248125585754451872e-01,2.369962511715089093e-01,1.558106841611996314e-02
1.446280991735537230e-02,9.711891643709825717e-01,1.147842056932966011e-04,1.067493112947658432e-02,3.328741965105601417e-03,2.295684113865932021e-04
0.000000000000000000e+00,0.000000000000000000e+00,9.995424388011896477e-01,4.575611988103409035e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.346659051970302806e-02,1.713306681896059310e-03,6.853226727584237673e-04,8.170188463735008622e-01,1.364934323243860714e-01,1.062250142775556828e-02
4.528387757424053028e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.784048242120832850e-01,7.540106951871657914e-01,2.230060302651041063e-02
6.798096532970767780e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.710854294130976713e-02,6.242918649444822304e-02,9.197824609109449545e-01
