8.706030150753768515e-01,4.522613065326633319e-02,0.000000000000000000e+00,3.957286432160803807e-02,2.638190954773869321e-02,1.821608040201004933e-02
6.496062992125983815e-02,9.212598425196850682e-01,4.593175853018372640e-03,1.968503937007873988e-03,1.968503937007873988e-03,5.249343832020997302e-03
0.000000000000000000e+00,1.351351351351351426e-02,9.256756756756756577e-01,2.027027027027027140e-02,0.000000000000000000e+00,4.054054054054054279e-02
2.277163305139882910e-02,3.253090435914118318e-03,1.301236174365647457e-03,8.451528952504879788e-01,9.889394925178919549e-02,2.862719583604424189e-02
4.130162703379224032e-02,2.503128911138923721e-03,0.000000000000000000e+00,1.282853566958698510e-01,8.016270337922403177e-01,2.628285356695869712e-02
1.027397260273972546e-01,2.739726027397260122e-02,3.424657534246575152e-02,8.219178082191780366e-02,1.369863013698630061e-01,6.164383561643835829e-01
